Title,Category,Subcategory,Movements,Orchestration,Year,Occasion,Author,BWV,Comment,Instrumentation,Key
Wie sch<U+00F6>n leuchtet der Morgenstern,Cantatas,Church,Chorus:  Wie Sch<U+00F6>n leuchet der Morgenstern
Recitative (tenor): Due wahrer Gottes und Marien Sohn
Aria (soprano): Erf<U+00FC>llet, ihr limmlischen g<U+00F6>ttlichen Flammen
Recitative (bass):  Ein irdscher Glanz, ein leiblich Licht
Aria (tenor): Unser Mund und Ton der Saiten
Choral: Wie bin ich doch so herzlich froh,Soli: S, T, B. Chor: S, A, T, B. Instr.: Corno I, II; Ob. da caccia I, II; Viol. conc. I, II; Viol. rip. I, II; Vla.; Cont.,1725,Annunciation,text adapted from the hymn by Philipp Nicolai,BWV 1,NA,NA,NA
Ach Gott, vom Himmel sieh darein,Cantatas,Church,Chorus:  Ach, Gott, vom Himmel sieh darein
Recitative (tenor): Sie lehren eitel falsche List
Aria (alto): Tilg, o Gott, die Lehren
Recitative (bass): Die Armen sind verstort
Aria (tenor): Durchs Feuer wird das Silber rein
Choral:  Das wollst du, Gott, bewahren rein,Soli: A, T, B. Chor: S, A, T, B. Instr.: Tromb. I - IV; Ob. I, II; Viol. I, II; Vla.; Cont.,1724,second Sunday after Trinity,text adapted from hymn by Martin Luther (adaption of 12th psalm),BWV 2,NA,NA,NA
Ach Gott, wie manches Herzeleid,Cantatas,Church,Chorus:  Ach Gott, wie manches Herzeleid
Recitative and Choral (tenor, alto, soprano, bass): Wie schwerlich la<U+00DF>t sich Fleisch und Blut
Aria (bass): Empfind ich H<U+00F6>llenangst und Pein
Recitative (tenor): Es mag mir Leib und Geist verschmachten
Aria (soprano, alto duet): Wenn Sorgen auf mich dringen
Choral: Erhalt mein Herz im Glauben rein,Soli: S, A, T, B. Chor: S, A, T, B. Instr.: Corno; Tromb.; Ob.d'amore I, II; Viol. I, II; Vla.; Cont.,1725,second Sunday after the Epiphany,text adapted from hymn by Martin Moller,BWV 3,NA,NA,NA
Christ lag in Todesbanden,Cantatas,Church,Sinfonia
Chorus (verse 1): Christ lag in Todesbanden
Duet (verse 2, soprano, alto):  Den Tod niemand zwingen kunnt
Aria (verse 3, tenor): Jesus Christus, Gottes Sohn
Chorus (verse 4): Es war ein wunderlicher Krieg
Aria (verse 5, bass): Hier ist das rechte Osterlamm
Duet (verse 7, soprano, tenor): So feiern wir das hohe Lied
Chorus (verse 8): Wir essen und leben wohl,Soli: S, A, T, B. Chor: S, A, T, B. Instr.: Cornetto; Tromb. I, II, III; Viol. I, II; Vla. I, II; Cont.,1707,Easter,text from Martin Luther adaption from the plainsone sequence Victimae paschali laudes,BWV 4,NA,NA,NA
Wo soll ich fliehen hin,Cantatas,Church,Chorus: Wo soll ich fliehen hin
Recitative (bass): Der S<U+00FC>nden Wust hat mich nicht nur befleckt
Aria (tenor): Ergie<U+00DF>e dich reichlich, du g<U+00F6>ttliche Quelle
Recitative (alto) and Choral: Mein treuer Heiland tr<U+00F6>stet mich
Aria (bass)" Verstumme, H<U+00F6>llenheer
Recitative (soprano): Ich bin ja nur das kleinste Teil der Welt
Choral: F<U+00FC>hr auch mein Herz und Sinn,Soli: S, A, T, B. Chor: S, A, T, B. Instr.: Tromba da tirarsi; Ob. I, II; Viol. I, II; Vla.; Vcl. (Vcl. picc.?); Cont.,1725,19th Sunday after Trinity,text adapted from hymn by Johann Heerman,BWV 5,NA,NA,NA
Bleib bei uns,Cantatas,Church,Chorus: Bleib bei uns
Aria (alto): Hochgelobter Gottessohn
Choral (soprano): Ach bleib bei uns, Herr Jesu Christ
Recitative (bass): Es hat die Dunkelheit
Aria (tenor): Jesu, la<U+00DF> uns auf dich sehen
Choral: Beweis dein' Macht, Herr Jesu Christ,Soli: S, A, T, B. Chor: S, A, T, B. Instr.: Ob. I, II; Ob. da caccia; Viol. I, II; Vla.; Vcl. picc. (Viola pomposa); Cont.,1725,Easter Monday,unknown,BWV 6,NA,NA,NA
Christ unser Herr zum Jordan kam,Cantatas,Church,Chorus: Christ unswer Herr zum Jorgan kam
Aria (bass): Merkt und hoert, ihr Menschenkinder
Recitative (tenor): Dies hat Gott klar
Aria (tenor): Des Vaters Stimme Liess sich hoeren
Recitative (bass): Als Jesus dort nach seinen Leiden
Aria (alto): Menschen, glaubt doch dieser Gnade
Chorale: Das Aug allein das Wasser sieht,Soli: A, T, B. Chor: S, A, T, B. Instr.: Ob. d'amore I, II; Viol. conc. I, II; Viol. I, II; Vla.; Cont.,1724,Feast of St. John the Baptist,NA,BWV 7,NA,NA,NA
Liebster Gott, wenn werd ich sterben ?,Cantatas,Church,Chorus: Liebster Gott, wenn werd ich sterben?
Aria (tenor): Was willst du dich, mein Geist, entsetzen
Recitative (alto): Zwar fuhlt mein schwaches Herz Furcht
Aria (bass): Doch weichet, ihr tollen, vergeblichen Sorgen!
Recitative (soporano): Behalte nur, o Welt, das Meine!
Chorale: Herrscher uber Tor und Leben,Soli: S, A, T, B. Chor: S, A, T, B. Instr.: Corno; Flauto trav.; Ob. d'amore I, II; Viol. I, II; Vla.; Cont.,1724,16th Sunday after Trinity,NA,BWV 8,NA,NA,NA
Es ist das Heil uns kommen her,Cantatas,Church,Chorus: Es ist das Heil uns kommen her
Recitative (bass): Gott gab uns ein Gesetz
Aria (tenor): Wir waren schon zu tief gesunken
Recitative (bass): Doch mu<U+00DF>te das Gesetz erf<U+00FC>llet werden
Duet (soprano, alto): Herr, du siehst statt guter Werke
Recitative (bass): Wenn wir die S<U+00FC>nd aus dem Gesetz erkennen
Choral: Ob sich's anlie<U+00DF>, als wollt er nicht,Soli: S, A, T, B. Chor: S, A, T, B. Instr.: Flauto trav.; Ob. d'amore; Viol. I, II; Vla.; Cont.,1732,Trinity 6,NA,BWV 9,NA,NA,NA
Meine Seel erhebt den Herren,Cantatas,Church,Chorus: Meine Seel' erhebt den Herren
Aria (soprano), Herr, der du stark und machtig bist
Recitative (tenor): Des Hochsten Gut und Treu
Aria (bass): Gewaltige stosst Gott vom Stuhl 
Duet and Choral (alto, tenor): Er denket der Barmherzigkeit
Recitative (tenor): Was Gott den Vatern alter Zeiten 
Choral: Lob und Preis sei Gott,Soli: S, A, T, B. Chor: S, A, T, B. Instr.: Tromba; Ob. I, II; Viol. I, II; Vla.; Cont.,1724,The Visitation of the Blessed Virgin Mary,NA,BWV 10,NA,NA,NA
Lobet Gott in seinen Reichen (Ascension Oratorio),Passions and Oratorios,NA,NA,Soli: S, A, T, B. Chor: S, A, T, B. Instr.: Tromba I, II, III; Timpani; Flauto trav. I, II; Ob. I, II; Viol. I, II; Vla.; Cont.,1735,Ascension,NA,BWV 11,NA,NA,NA
Weinen, Klagen, Sorgen, Zagen,Cantatas,Church,Sinfonia
Chorus: Weinen, Klagen, Sorgen, Zagen
Recitative (alto):Wir mussen durch viel Trubsal
Aria (alto): Kreuz und Krone sind verbunden
Aria (bass): Ich folge Christo nach
Aria and Choral (tenor): Sei getreu, alle Pein
Choral: Was Gott tut, das ist wohlgetan,Soli: A, T, B. Chor: S, A, T, B. Instr.: Tromba; Ob.; Fag.; Viol. I, II; Vla. I, II; Cont.,1714,Third Sunday after Easter,S. Franck,BWV 12,NA,NA,NA
Meine Seufzer, meine Traenen,Cantatas,Church,Aria (tenor): Meine Seufzer, meine Tranen
Recitative (alto): Mein liebster Gott lasst mich annoch
Choral: Der Gott, der mir hat versprochen
Recitative (soprano):  Mein Kummer nimmet zu
Aria (bass): Achzen und erbamlich Weinen
Choral: So sei nun, Seele, deine,Soli: S, A, T, B. Chor: S, A, T, B. Instr.: Flauto dolce I, II; Ob. da caccia; Viol. I, II; Vla.; Cont.,1726,Second Sunday after Epipany,G.C.Lehms,BWV 13,NA,NA,NA
Waer Gott nicht mit uns diese Zeit,Cantatas,Church,NA,Soli: S, T, B. Chor: S, A, T, B. Instr.: Corno ("Corne par force"); Ob. I, II; Viol. I, II; Vla.; Cont.,1735,Epiphany 4,NA,BWV 14,NA,NA,NA
Denn du wirst meine Seele nicht in der Hoelle lassen (by J.L.Bach),Cantatas,Church,NA,Soli: A, T, B. Chor: S, A, T, B. Instr.: Corno da caccia; Ob. I, II; Ob. da caccia; Viol. I, II; Vla. u. Violetta; Cont.,NA,NA,NA,BWV 15,Spurious:  actual composer was Johann Ludwig Bach, Not Johann Sebastian Bach,NA,NA
Herr Gott, dich loben wir,Cantatas,Church,NA,Soli: A, T, B. Chor: S, A, T, B. Instr.: Corno da caccia; Ob. I, II; Ob. da caccia; Viol. I, II; Vla. u. Violetta; Cont.,1726,New Year,Lehms,BWV 16,NA,NA,NA
Wer Dank opfert, der preiset mich,Cantatas,Church,NA,Soli: S, A, T, B. Chor: S, A, T, B. Instr.: Ob. I, II; Viol. I, II; Vla.; Cont.,1726,Trinity 14,NA,BWV 17,NA,NA,NA
Gleichwie der Regen und Schnee vom Himmel f<U+00E4>llt,Cantatas,Church,NA,(Leipzig Version) Soli: S, T, B. Chor: S, A, T, B. Instr.: Flauto I, II; Vla. I, II, III, IV; Fag.; Vcl; Cont. - Weimar Version: Flauto I, II,1713,Sexagesima,E. Neumeister,BWV 18,NA,NA,NA
Es erhub sich ein Streit,Cantatas,Church,NA,Soli: S, T, B. Chor: S, A, T, B. Instr.: Tromba I, II, III; Timpani; Ob. I, II; Ob. d'amore I, II; Taille (Ob. da caccia); Viol. I, II; Vla.; Cont.,NA,St. Michael,after Picander,BWV 19,NA,NA,NA
O Ewigkeit, du Donnerwort,Cantatas,Church,NA,Soli: A, T, B. Chor: S, A, T, B. Instr.: Tromba da tirarsi; Ob. I, II, III; Viol. I, II; Vla.; Cont.,1724,Trinity 1,NA,BWV 20,NA,NA,NA
Ich hatte viel Bek<U+00FC>mmernis,Cantatas,Church,NA,Soli: S, T, B. Chor: S, A, T, B. Instr.: Tromba I, II, III; Trombone I, II, III, IV; Timpani; Ob.; Viol. I, II; Vla.; Cont.,1714,Trinity 3,?Franck,BWV 21,NA,NA,NA
Jesus nahm zu sich die Zwoelfe,Cantatas,Church,NA,Soli: A, T, B. Chor: S, A, T, B. Instr.: Ob. (also soloist);
Viol. I, II; Vla.; Cont.,1723,Quinquagesima Sunday,unknown,BWV 22,NA,NA,NA
Du wahrer Gott und Davids Sohn,Cantatas,Church,NA,Soli: S, A, T. Chor: S, A, T, B. Instr.: Cornetto, Tromb. I, II, III; Ob. I, II; Viol. I, II; Vla.; Cont.,1723,Quinquagesima Sunday,NA,BWV 23,NA,NA,NA
Ein ungef<U+00E4>rbt Gem<U+00FC>te,Cantatas,Church,Aria (Alto): "Ein ungef<U+00E4>rbt Gem<U+00FC>te"
Recitative (Tenor): "Die Redlichkeit"
Chorus: "Alles nun, das ihr wollet"
Recitative (Bass): "Die Heuchelei ist eine Brut"
Aria (Tenor): "Treu und Wahrheit sei der Grund"
